Cancer_Type,Discovery_Dataset,Gene_Symbol,MCC_Rank,MCC_Score,S13_Recurrent_CrossCancer,S14_Validated_Concordant,S15_TumorNormal_Concordant,S15_KM_Significant,S15_Cox_Significant,S15_Stage_Significant,S16_TISCH_Localization_Available,Drug_Name,Interaction_Type,Interaction_Claim_Source,Original_Evidence_Source,FDA_Approved_Status,Direct_Target_or_Indirect_Association,Cancer_Relevance,Therapeutic_Interpretation,Source_File,Source_Relative_Path,Evidence_Origin,Source_Database,Source_PMIDs,Query_Source,Query_Date,Raw_Query_Status,DGIdb_Interaction_ID,Interaction_Score,Evidence_Score,Drug_Approved_Explicit,Drug_AntiNeoplastic_Explicit,Drug_Immunotherapy_Explicit,Raw_JSON,Any_Downstream_Support
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,FULVESTRANT,,FDA Pharmacogenomic Biomarkers; PharmGKB - The Pharmacogenomics Knowledgebase,,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,PGR has a approved DGIdb drug-gene interaction involving FULVESTRANT. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,FDA; PharmGKB,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,664caa74-6f18-431d-af0c-d404acfa647e,0.05357488815109589,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:282357"", ""immunotherapy"": false, ""name"": ""FULVESTRANT""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""664caa74-6f18-431d-af0c-d404acfa647e"", ""interactionScore"": 0.05357488815109589, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}, {""fullName"": ""FDA Pharmacogenomic Biomarkers"", ""sourceDbName"": ""FDA""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,GESTODENE,agonist,"The ChEMBL Bioactivity Database; The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)",,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving GESTODENE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; TdgClinicalTrial,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,876e94e2-ef39-4113-9380-6fb01f0ea743,0.6964735459642465,2.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:25734"", ""immunotherapy"": false, ""name"": ""GESTODENE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""876e94e2-ef39-4113-9380-6fb01f0ea743"", ""interactionScore"": 0.6964735459642465, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)"", ""sourceDbName"": ""TdgClinicalTrial""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,GOSERELIN,,FDA Pharmacogenomic Biomarkers; PharmGKB - The Pharmacogenomics Knowledgebase,,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,PGR has a approved DGIdb drug-gene interaction involving GOSERELIN. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,FDA; PharmGKB,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,da19cf78-3c1b-4c31-a840-7eaa1a2b77bf,0.1741183864910616,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:50610"", ""immunotherapy"": false, ""name"": ""GOSERELIN""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""da19cf78-3c1b-4c31-a840-7eaa1a2b77bf"", ""interactionScore"": 0.1741183864910616, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}, {""fullName"": ""FDA Pharmacogenomic Biomarkers"", ""sourceDbName"": ""FDA""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,HYDROXYPROGESTERONE CAPROATE (USP),agonist,The ChEMBL Bioactivity Database,,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving HYDROXYPROGESTERONE CAPROATE (USP). Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,b23c268e-e620-47a5-846d-b6f8f2239e76,0.1741183864910616,1.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:12488"", ""immunotherapy"": false, ""name"": ""HYDROXYPROGESTERONE CAPROATE (USP)""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""b23c268e-e620-47a5-846d-b6f8f2239e76"", ""interactionScore"": 0.1741183864910616, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,IXABEPILONE,,FDA Pharmacogenomic Biomarkers; PharmGKB - The Pharmacogenomics Knowledgebase,,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving IXABEPILONE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,FDA; PharmGKB,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,d14be4e1-4b06-41c5-b253-9c94569eb76a,0.0663308139013568,2.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:337523"", ""immunotherapy"": false, ""name"": ""IXABEPILONE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""d14be4e1-4b06-41c5-b253-9c94569eb76a"", ""interactionScore"": 0.0663308139013568, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}, {""fullName"": ""FDA Pharmacogenomic Biomarkers"", ""sourceDbName"": ""FDA""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,LAPATINIB,,FDA Pharmacogenomic Biomarkers; PharmGKB - The Pharmacogenomics Knowledgebase,,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,PGR has a approved DGIdb drug-gene interaction involving LAPATINIB. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,FDA; PharmGKB,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,672ac10c-6ef0-4c52-b9d8-b8ae673bf426,0.04803265834236182,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:480167"", ""immunotherapy"": false, ""name"": ""LAPATINIB""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""672ac10c-6ef0-4c52-b9d8-b8ae673bf426"", ""interactionScore"": 0.04803265834236182, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}, {""fullName"": ""FDA Pharmacogenomic Biomarkers"", ""sourceDbName"": ""FDA""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,LETROZOLE,,Clearity Foundation Biomarkers; FDA Pharmacogenomic Biomarkers,,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,PGR has a approved DGIdb drug-gene interaction involving LETROZOLE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ClearityFoundationBiomarkers; FDA,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,27f0aeb7-ed80-42c9-893f-2339484086bb,0.0819380642310878,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:72965"", ""immunotherapy"": false, ""name"": ""LETROZOLE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""27f0aeb7-ed80-42c9-893f-2339484086bb"", ""interactionScore"": 0.0819380642310878, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""Clearity Foundation Biomarkers"", ""sourceDbName"": ""ClearityFoundationBiomarkers""}, {""fullName"": ""FDA Pharmacogenomic Biomarkers"", ""sourceDbName"": ""FDA""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,LEVONORGESTREL,agonist,"Guide to Pharmacology; The ChEMBL Bioactivity Database; The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014); Therapeutic Target Database; Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)",,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving LEVONORGESTREL. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; GuideToPharmacology; TEND; TTD; TdgClinicalTrial,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,7d669d96-1ee8-41bc-8a91-8972de04f1bf,0.6964735459642465,5.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:6373"", ""immunotherapy"": false, ""name"": ""LEVONORGESTREL""}, ""evidenceScore"": 5, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""7d669d96-1ee8-41bc-8a91-8972de04f1bf"", ""interactionScore"": 0.6964735459642465, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}, {""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)"", ""sourceDbName"": ""TEND""}, {""fullName"": ""The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)"", ""sourceDbName"": ""TdgClinicalTrial""}, {""fullName"": ""Guide to Pharmacology"", ""sourceDbName"": ""GuideToPharmacology""}, {""fullName"": ""Therapeutic Target Database"", ""sourceDbName"": ""TTD""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,LONAPRISAN,inhibitor,The ChEMBL Bioactivity Database,,Not_explicitly_reported,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a DGIdb drug-gene interaction involving LONAPRISAN. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,7427725a-7c00-4866-82f2-eca136f410a3,0.6964735459642465,1.0,False,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": false, ""conceptId"": ""chembl:CHEMBL146032"", ""immunotherapy"": false, ""name"": ""LONAPRISAN""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""7427725a-7c00-4866-82f2-eca136f410a3"", ""interactionScore"": 0.6964735459642465, ""interactionTypes"": [{""directionality"": ""INHIBITORY"", ""type"": ""inhibitor""}], ""publications"": [], ""sources"": [{""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,MEDROXYPROGESTERONE,,Therapeutic Target Database,,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving MEDROXYPROGESTERONE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,TTD,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,84c776cc-5e64-4a9f-8d96-27d95e8adf21,0.1741183864910616,1.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:6691"", ""immunotherapy"": false, ""name"": ""MEDROXYPROGESTERONE""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""84c776cc-5e64-4a9f-8d96-27d95e8adf21"", ""interactionScore"": 0.1741183864910616, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""Therapeutic Target Database"", ""sourceDbName"": ""TTD""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,MEDROXYPROGESTERONE ACETATE,agonist,Guide to Pharmacology; NCI Cancer Gene Index; The ChEMBL Bioactivity Database,12846422,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving MEDROXYPROGESTERONE ACETATE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; GuideToPharmacology; NCI,12846422,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,6decf5f1-3dc5-49bb-acdd-955079d83bff,0.1266315538116811,4.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:1000112"", ""immunotherapy"": false, ""name"": ""MEDROXYPROGESTERONE ACETATE""}, ""evidenceScore"": 4, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""6decf5f1-3dc5-49bb-acdd-955079d83bff"", ""interactionScore"": 0.1266315538116811, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}, {""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [{""citation"": ""Helguero LA et al., 2003, Progesterone receptor expression in medroxyprogesterone acetate-induced murine mammary carcinomas and response to endocrine treatment., Breast Cancer Res Treat"", ""pmid"": 12846422}], ""sources"": [{""fullName"": ""Guide to Pharmacology"", ""sourceDbName"": ""GuideToPharmacology""}, {""fullName"": ""NCI Cancer Gene Index"", ""sourceDbName"": ""NCI""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,MEGESTROL,,"The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014); Therapeutic Target Database; Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)",,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,PGR has a approved DGIdb drug-gene interaction involving MEGESTROL. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,TEND; TTD; TdgClinicalTrial,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,4f5370f2-bebd-4f8b-b7f8-f885430f077d,1.044710318946369,3.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:6703"", ""immunotherapy"": false, ""name"": ""MEGESTROL""}, ""evidenceScore"": 3, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""4f5370f2-bebd-4f8b-b7f8-f885430f077d"", ""interactionScore"": 1.044710318946369, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)"", ""sourceDbName"": ""TEND""}, {""fullName"": ""The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)"", ""sourceDbName"": ""TdgClinicalTrial""}, {""fullName"": ""Therapeutic Target Database"", ""sourceDbName"": ""TTD""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,MEGESTROL ACETATE,agonist,Clearity Foundation Biomarkers; The ChEMBL Bioactivity Database,,Approved_explicit_in_source,Direct_Target,Cancer_relevance_explicitly_annotated,PGR has a approved DGIdb drug-gene interaction involving MEGESTROL ACETATE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; ClearityFoundationBiomarkers,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,dc98398a-2133-42f7-82e8-e1f027ef3dea,0.1741183864910616,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:29451"", ""immunotherapy"": false, ""name"": ""MEGESTROL ACETATE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""dc98398a-2133-42f7-82e8-e1f027ef3dea"", ""interactionScore"": 0.1741183864910616, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""Clearity Foundation Biomarkers"", ""sourceDbName"": ""ClearityFoundationBiomarkers""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,MIFEPRISTONE,agonist; inhibitor,"Guide to Pharmacology; The ChEMBL Bioactivity Database; The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014); Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)",,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving MIFEPRISTONE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; GuideToPharmacology; TEND; TdgClinicalTrial,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,eab5a322-f5d1-44dc-bec1-3fc20dd9dc7d,0.1160789243273744,4.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:6964"", ""immunotherapy"": false, ""name"": ""MIFEPRISTONE""}, ""evidenceScore"": 4, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""eab5a322-f5d1-44dc-bec1-3fc20dd9dc7d"", ""interactionScore"": 0.1160789243273744, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}, {""directionality"": ""INHIBITORY"", ""type"": ""inhibitor""}, {""directionality"": ""INHIBITORY"", ""type"": ""inhibitor""}], ""publications"": [], ""sources"": [{""fullName"": ""Trends in the exploitation of novel drug targets (Rask-Andersen, et al., 2011)"", ""sourceDbName"": ""TEND""}, {""fullName"": ""The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)"", ""sourceDbName"": ""TdgClinicalTrial""}, {""fullName"": ""Guide to Pharmacology"", ""sourceDbName"": ""GuideToPharmacology""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,NERATINIB,,FDA Pharmacogenomic Biomarkers; PharmGKB - The Pharmacogenomics Knowledgebase,,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,PGR has a approved DGIdb drug-gene interaction involving NERATINIB. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,FDA; PharmGKB,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,8b1d8019-2a0c-44be-be52-e8bb25766c27,0.1071497763021917,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:1940643"", ""immunotherapy"": false, ""name"": ""NERATINIB""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""8b1d8019-2a0c-44be-be52-e8bb25766c27"", ""interactionScore"": 0.1071497763021917, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}, {""fullName"": ""FDA Pharmacogenomic Biomarkers"", ""sourceDbName"": ""FDA""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,NOMEGESTROL,agonist,The ChEMBL Bioactivity Database,,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving NOMEGESTROL. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,1daff8e8-d0ce-4fbf-9b41-d9bdd36cb710,0.6964735459642465,1.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:31930"", ""immunotherapy"": false, ""name"": ""NOMEGESTROL""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""1daff8e8-d0ce-4fbf-9b41-d9bdd36cb710"", ""interactionScore"": 0.6964735459642465, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,NOMEGESTROL ACETATE,agonist,The ChEMBL Bioactivity Database,,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving NOMEGESTROL ACETATE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,de628e63-b5c8-4111-9612-56986b9b30bf,0.3482367729821232,1.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:53744"", ""immunotherapy"": false, ""name"": ""NOMEGESTROL ACETATE""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""de628e63-b5c8-4111-9612-56986b9b30bf"", ""interactionScore"": 0.3482367729821232, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,PGR,3,72,False,False,True,False,False,False,False,NORELGESTROMIN,agonist,"The ChEMBL Bioactivity Database; The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)",,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,PGR has a approved DGIdb drug-gene interaction involving NORELGESTROMIN. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; TdgClinicalTrial,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,849cedce-3285-4d57-9e56-0caf5701ad39,0.4643156973094977,2.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:326374"", ""immunotherapy"": false, ""name"": ""NORELGESTROMIN""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:8910"", ""name"": ""PGR""}, ""id"": ""849cedce-3285-4d57-9e56-0caf5701ad39"", ""interactionScore"": 0.4643156973094977, ""interactionTypes"": [{""directionality"": ""ACTIVATING"", ""type"": ""agonist""}], ""publications"": [], ""sources"": [{""fullName"": ""The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)"", ""sourceDbName"": ""TdgClinicalTrial""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
