Gene_Symbol,log2FC,P_Value,Adjusted_P_Value,Regulation
MIR29C,0.691677018633543,0.015105408109247,0.999355303675449,Upregulated
SPINT5P,0.958043478260871,0.0154051292920712,0.999355303675449,Upregulated
SLC35A3,0.618198757763977,0.0163015869263899,0.999355303675449,Upregulated
SLC34A2,1.62111801242236,0.0182710639877505,0.999355303675449,Upregulated
FMO5,1.14217391304348,0.0186135822666416,0.999355303675449,Upregulated
PPM1K,0.576708074534163,0.0189741764920077,0.999355303675449,Upregulated
ANKRD36,0.631273291925471,0.0192103201794338,0.999355303675449,Upregulated
EXPH5,0.661118012422358,0.0199403982053607,0.999355303675449,Upregulated
PTPLAD2,0.603322981366459,0.0203805859660973,0.999355303675449,Upregulated
ZNF486,0.52055900621118,0.0215164737074698,0.999355303675449,Upregulated
GPR110,1.15723602484472,0.0218404842876671,0.999355303675449,Upregulated
PNMA2,0.663726708074533,0.0225745332480714,0.999355303675449,Upregulated
KRT6A,-1.35577639751553,0.0227150888566545,0.999355303675449,Downregulated
WFDC2,0.700248447204968,0.0228642032092989,0.999355303675449,Upregulated
ZMAT1,0.563788819875779,0.0230737405690577,0.999355303675449,Upregulated
TMC5,0.893105590062113,0.0231997902573677,0.999355303675449,Upregulated
EGF,0.660931677018635,0.0234947940329974,0.999355303675449,Upregulated
SCUBE2,0.671304347826089,0.0239554296326401,0.999355303675449,Upregulated
LOC102725104,0.569223602484472,0.0243282504542872,0.999355303675449,Upregulated
SCGB2A1,0.622329192546586,0.0243324443332659,0.999355303675449,Upregulated
SSBP2,0.521583850931677,0.024459885904438,0.999355303675449,Upregulated
ARHGEF38,0.96642857142857,0.024590120863448,0.999355303675449,Upregulated
RN7SKP97,0.52083850931677,0.025665346396968,0.999355303675449,Upregulated
NAALADL2,0.637919254658387,0.0263099683025899,0.999355303675449,Upregulated
MMP14,-0.511490683229811,0.0267493679158316,0.999355303675449,Downregulated
TC2N,0.771211180124224,0.0268022622792408,0.999355303675449,Upregulated
ANXA8,-0.732236024844723,0.0269425238450004,0.999355303675449,Downregulated
WLS,0.582701863354036,0.0269541220522091,0.999355303675449,Upregulated
GNA14,0.538975155279505,0.0276150077064477,0.999355303675449,Upregulated
