Gene_Symbol,log2FC,P_Value,Adjusted_P_Value,Regulation
CAMTA1,-2.06156487067624,0.0011346281705912,0.0219583922426182,Downregulated
LOC105376724,-2.15558746864478,0.0011365476292109,0.0219728524585742,Downregulated
RWDD2B,-1.48450730746715,0.0011373991969898,0.0219728524585742,Downregulated
TLN1,-2.04692008031988,0.0011440990537491,0.0220179819072041,Downregulated
LOC124907970,-2.98190593859099,0.001145051821664,0.0220179819072041,Downregulated
LOC105369617,-1.17447840258724,0.0011455089277042,0.0220179819072041,Downregulated
KRT87P,1.01085106968624,0.0011458192666086,0.0220179819072041,Upregulated
LOC124909479,-2.16064625540207,0.0011528321506621,0.0221272405653839,Downregulated
HSPB11,-2.22326322910174,0.0011535431666212,0.0221272405653839,Downregulated
LATS1,-1.8191706571823,0.0011561671967409,0.0221390086080787,Downregulated
SLC50A1,-1.00394460369386,0.0011574728507179,0.0221390086080787,Downregulated
LOC124901714,-1.05987459760272,0.0011582349534299,0.0221390086080787,Downregulated
LOC124901083,-2.2061237223523,0.0011744192515039,0.0224089100414385,Downregulated
SMG1P6,-1.61250770930308,0.0011836002029282,0.0225642623409875,Downregulated
SYP,-1.77460559621752,0.0011862243763864,0.0225944527270664,Downregulated
GRK6P1,-2.42054868855653,0.0011948414589787,0.0227298597561727,Downregulated
KLRG1,-1.98956311874812,0.0011954269062148,0.0227298597561727,Downregulated
LRRC58,-2.48356255346875,0.0012005962753742,0.0227935771250152,Downregulated
ZNF221,-2.25285418732743,0.0012008774169207,0.0227935771250152,Downregulated
APEH,1.07454435892665,0.0012054932020613,0.0228477637208893,Upregulated
MLYCD,-2.22305710323984,0.0012059204380321,0.0228477637208893,Downregulated
RSBN1,-2.3163636973395,0.0012086376279837,0.0228477637208893,Downregulated
H3P13,-2.23723725495924,0.0012089932999586,0.0228477637208893,Downregulated
METTL14,-1.73166155827969,0.0012125104153404,0.0228943053553936,Downregulated
CNR2,-2.33733644984583,0.0012155317121735,0.022928099550489,Downregulated
LOC284441,-1.92503295628916,0.0012164120236788,0.022928099550489,Downregulated
LINC-ROR,-1.65500381843197,0.0012223748685243,0.023020509883034,Downregulated
PTGIS,-2.43221717214482,0.0012246538184513,0.0230234917868845,Downregulated
PTPRE,-1.86013396824345,0.0012260121971623,0.0230290906999856,Downregulated
ATXN3,-1.38981784033401,0.0012281897734003,0.0230430044522026,Downregulated
VTI1BP4,-1.95174193436709,0.0012288753410541,0.0230430044522026,Downregulated
LOC124903648,-2.1040336337944,0.0012468703590252,0.0233233303542454,Downregulated
MICU3,-3.60055245175784,0.0012470473676558,0.0233233303542454,Downregulated
GOPC,-1.38081402015256,0.0012671032590555,0.0236506000957884,Downregulated
HSD11B2,-1.57474127000621,0.0012678133237311,0.0236506000957884,Downregulated
TGFBR1,-2.80372721943077,0.0012706226901925,0.0236623508532087,Downregulated
INTS5,-1.03636894893445,0.0012761506333567,0.023732713318113,Downregulated
LOC105375334,-2.57725579975371,0.0012765869556763,0.023732713318113,Downregulated
ZC3H12D,-1.90077499952294,0.0012822236124863,0.0238171116522916,Downregulated
LOC100129682,-1.88400554376715,0.0012848954946196,0.0238463425386081,Downregulated
PHF19,-1.57260188594325,0.0012903277171483,0.0239267088387357,Downregulated
NUBPL,-2.99686304222802,0.0012988659085098,0.0240644832230226,Downregulated
TIMMDC1,-1.17127185662959,0.0013004587962358,0.024073454647455,Downregulated
CNBP,-2.13460896777533,0.0013038447603222,0.0241045995972397,Downregulated
LOC105376956,-1.76634679486706,0.001304802926668,0.0241045995972397,Downregulated
CASP10,-2.65459383991815,0.0013054715449182,0.0241045995972397,Downregulated
LYNX1,-2.87015267598282,0.0013110686110952,0.0241873779280555,Downregulated
PRMT6,-1.16833467385578,0.0013153759000304,0.0242462413355353,Downregulated
LZTR1,-1.18983253029935,0.001317491131302,0.0242646331001627,Downregulated
VPS33B,-1.225072529506,0.001320108030932,0.0242716560403541,Downregulated
ZNF568,-1.48586306288984,0.0013224749150622,0.0242804503452356,Downregulated
TDP1,-2.39681075036555,0.0013228227299628,0.0242804503452356,Downregulated
DOK3,-2.36733755159828,0.0013265630544148,0.0243285389894964,Downregulated
C2CD3,-3.35936183205469,0.0013280011244335,0.024334359844683,Downregulated
DYM,-1.41621530360187,0.0013300735163624,0.0243517844302648,Downregulated
SUGCT,-2.54262788615724,0.0013340970799012,0.0244048727826239,Downregulated
LOC112268127,-1.51178950101172,0.0013392612936251,0.0244677255330426,Downregulated
EMBP1,-2.03566233774696,0.0013397865735832,0.0244677255330426,Downregulated
ARL16,-1.92479179493524,0.0013633896480186,0.0248778511067873,Downregulated
PLCH1,-3.81218944545535,0.001369080001924,0.0249382724210895,Downregulated
EPB41,-1.36973656195765,0.0013696807772492,0.0249382724210895,Downregulated
NBPF13P,-2.90318558066428,0.0013701464031666,0.0249382724210895,Downregulated
LOC107985983,-2.72421943769204,0.0013729168765351,0.024967769729552,Downregulated
GSTM3,-2.49794326081508,0.0013770792035039,0.0250225086400704,Downregulated
CERS6,-1.53568841089905,0.0013809406939744,0.0250716941713726,Downregulated
F8,-2.76709638395806,0.0013838753570146,0.0251039845465469,Downregulated
TSNARE1,-1.28846375667258,0.0013931931697484,0.025209830406598,Downregulated
FRMD4B,-2.6626419709031,0.0013974411277767,0.0252509642796674,Downregulated
LRRK2,-2.78786699049662,0.0013977921646937,0.0252509642796674,Downregulated
LINC02700,-2.3430286443922,0.0014022892454432,0.0252762058557038,Downregulated
ERBB2,-1.32027028580194,0.0014029520905444,0.0252762058557038,Downregulated
ASPM,-2.66249981278915,0.0014045210524819,0.0252762058557038,Downregulated
KLHDC4,-2.35536346592646,0.0014053411663936,0.0252762058557038,Downregulated
KRBA2,-2.3490650356849,0.0014056685005018,0.0252762058557038,Downregulated
APPL1,-2.67655142513762,0.0014061737438376,0.0252762058557038,Downregulated
SSTR2,-1.04649494528256,0.0014105968637412,0.0253347397016353,Downregulated
CYP1B1-AS1,-1.65385714834908,0.0014129553555931,0.0253372203832155,Downregulated
SLC14A2-AS1,-2.00335422666208,0.0014130687060916,0.0253372203832155,Downregulated
SPTBN2,-1.0165348168043,0.0014244222728388,0.0255197237891285,Downregulated
NDST1,-2.2546152290612,0.00142677776487,0.0255408511017221,Downregulated
TNK2,-1.56337315975663,0.0014298347234252,0.0255744902672617,Downregulated
REPS1,-2.38197131188628,0.0014346250075908,0.0256390513702285,Downregulated
DPEP1,-2.31514033059232,0.0014488570831294,0.0258508485645622,Downregulated
AP4E1,-1.33272928099725,0.0014530594136913,0.0259045419613242,Downregulated
TMEM151B,-2.21524471826042,0.0014567617048251,0.0259492400808637,Downregulated
SYNPO,-1.65402750907358,0.0014592183624316,0.025971694690033,Downregulated
ALKBH4,-1.01191167569577,0.0014631206347876,0.0260198210186568,Downregulated
ELMOD2,-2.67579964264952,0.0014689917627525,0.0260815103323055,Downregulated
CCDC194,-2.28835575667261,0.0014738792099916,0.0261469061811758,Downregulated
CLPB,-2.6041795620857,0.0014772433764583,0.0261828399089714,Downregulated
SBK1,-1.5802119718875,0.0014783163732338,0.0261828399089714,Downregulated
LINC02577,-2.91687541002314,0.001501627080227,0.026574026422208,Downregulated
RSPH14,1.56121907399198,0.0015039486940475,0.0265934380639642,Upregulated
NLGN3,-1.11371250059951,0.0015084188557624,0.0266507787095413,Downregulated
LOC124906304,-2.97628295736911,0.0015178650031175,0.0267958704696708,Downregulated
PITPNM2,-1.45708234040391,0.0015224273914142,0.0268545803226398,Downregulated
MUC12,-2.24145021361709,0.0015277633587354,0.0269268291977119,Downregulated
ALG9,-2.32046461842847,0.0015318357427783,0.0269767082876634,Downregulated
AK2,-1.84001503719362,0.0015390243753216,0.0270594131868288,Downregulated
KNTC1,-3.22998181960999,0.0015589355544389,0.0273873192791971,Downregulated
LOC105375321,-2.80945377404819,0.0015692032467151,0.0275454157632761,Downregulated
PLD5,-2.66948982349031,0.0015765957820664,0.0276528277962775,Downregulated
UNC13D,-1.56182102370786,0.0015790001723291,0.0276726470879373,Downregulated
PHF21B,-2.8951331514567,0.0015855649832806,0.0277652887475459,Downregulated
POU2F1,-2.31743995149427,0.0015906143871753,0.0278147342060636,Downregulated
DNAH3,-1.39042398690818,0.0015931482998565,0.0278147342060636,Downregulated
FAM214A,-2.90469139537348,0.001595206147789,0.0278219327655351,Downregulated
LOC102724948,-2.23026120867237,0.0015977834528346,0.0278416132565793,Downregulated
CDON,-2.33585077150173,0.0015988989468064,0.0278416132565793,Downregulated
UFD1,-1.17294566533615,0.0016033046016769,0.027895958430139,Downregulated
ACE3P,-3.16872999506212,0.0016250626348077,0.0282067226636418,Downregulated
ZNF774,-2.78396476235355,0.0016297310913429,0.0282651604771728,Downregulated
ELFN1,-2.38568772466981,0.0016419719620811,0.0284320408170888,Downregulated
GAREM1,-2.2359592284008,0.0016487676177086,0.0285269641840051,Downregulated
LOC124903279,-2.13888734691575,0.0016526849400866,0.0285612602653876,Downregulated
ZKSCAN8,-3.50691524225944,0.0016533804989219,0.0285612602653876,Downregulated
RAPGEF4,-3.32889962939671,0.0016601257711354,0.0286549848922378,Downregulated
KIF13A,-3.1389172813779,0.001663802975013,0.0286956455912892,Downregulated
SLC7A5P2,-2.09362276500574,0.0016665949833529,0.028699999887197,Downregulated
HDAC4,-2.06187896535864,0.0016677009573584,0.028699999887197,Downregulated
CSPG4BP,-1.34625563444208,0.0016680206252944,0.028699999887197,Downregulated
FAM177A1P1,-2.24227002951194,0.0016839291477572,0.0289285553681744,Downregulated
LOC124903566,-2.82362030351912,0.0016873372232455,0.0289406322792684,Downregulated
FCF1,-2.73785159352575,0.0016960627971634,0.0290673303690671,Downregulated
ATP6V0D1-DT,-2.11610913911263,0.001700733157195,0.0290707391569279,Downregulated
AHCYP1,-2.50258687265957,0.0017016169046907,0.0290707391569279,Downregulated
LOC124901595,1.39349291598304,0.0017051098631863,0.0290864267486933,Upregulated
RUNX3-AS1,-1.40738516141591,0.0017052142051711,0.0290864267486933,Downregulated
DTNB,-1.7939685308397,0.0017110572574235,0.0291631846842195,Downregulated
RNF166,-2.91645053822961,0.0017177355138745,0.0292540462339382,Downregulated
ZNF76,-2.97755128047571,0.0017214876321421,0.0292809787789,Downregulated
NDUFC2,1.9746941888729,0.0017220139035025,0.0292809787789,Upregulated
FAM114A1,-2.31941982725984,0.0017265056019801,0.0293253213449984,Downregulated
PLEC,-1.34891567985013,0.0017273227411003,0.0293253213449984,Downregulated
GTF2IRD1,-2.35542133095497,0.0017320219557438,0.0293821287086114,Downregulated
CHORDC1P1,-1.26378084245184,0.0017396795930863,0.0294889950696937,Downregulated
PRKCE,-2.27135510840929,0.0017411757696858,0.0294913343704818,Downregulated
ULK1,-1.84628379275445,0.0017492855740315,0.0296056016792832,Downregulated
ACOT11,-2.36338348803552,0.0017582592812807,0.029711161115743,Downregulated
CUX2,-2.63395120258146,0.001764408914542,0.029746963208457,Downregulated
SP100,-1.90763043140234,0.0017644564143334,0.029746963208457,Downregulated
GLIS3,-1.25474386192897,0.0017644878240993,0.029746963208457,Downregulated
LOC124903344,-2.07011814724115,0.0017710657862963,0.0298033260922459,Downregulated
RGS3,-2.77172020293839,0.0017731869046064,0.0298033260922459,Downregulated
FUCA1P1,-1.46289048392927,0.0017733212356627,0.0298033260922459,Downregulated
WIPF2,-3.03933709962853,0.0017847453414644,0.029945238953237,Downregulated
OR5AS1,-2.40957406970633,0.0017863551683821,0.029945238953237,Downregulated
LOC105374873,-2.06171908018178,0.0017872814628071,0.029945238953237,Downregulated
KIF1C,-1.26478593261578,0.0017894204515336,0.0299579612063229,Downregulated
HEG1,-3.0888548327602,0.0017921243285038,0.0299801137666658,Downregulated
RAD51B,-1.5881066636604,0.001795270816509,0.0300096308773493,Downregulated
RNA5SP277,-1.40945744855786,0.0017995849622627,0.0300404674188633,Downregulated
OR10H1,-2.38712709261357,0.001799882477293,0.0300404674188633,Downregulated
ZHX2,-1.62435007005741,0.0018152197022792,0.0302629046159219,Downregulated
DHFR2,-1.19071152041901,0.0018159972697129,0.0302629046159219,Downregulated
CHID1,-1.34465962487865,0.0018191764432921,0.0302926359583177,Downregulated
MPDZ,-2.30932579313673,0.0018247798026446,0.0303626579575671,Downregulated
CBX5,-1.86925050340686,0.0018364139350571,0.030532842408753,Downregulated
OR1L8,-1.55710638937867,0.0018467840660171,0.0306817668014505,Downregulated
COQ7,-1.75698919394387,0.0018610860867562,0.0308957364585815,Downregulated
BCL7B,-1.79658616830739,0.0018659844548418,0.0309533891920819,Downregulated
DYNLL1P2,-1.79320778805908,0.0018700949456643,0.0309978943894313,Downregulated
NIPSNAP3A,-1.50846726712023,0.0018935797987366,0.0313154544933498,Downregulated
DR1,-2.32829474543279,0.001895426717322,0.031322142876659,Downregulated
POFUT2,-3.3550470820641,0.0018996848845235,0.031368636944901,Downregulated
CNOT6L,-2.40379255997057,0.0019029019542746,0.0313978822455324,Downregulated
PSPH,-2.53000949990409,0.0019059664529612,0.0314245676230829,Downregulated
LOC124905954,1.3430526155399,0.0019080155069309,0.0314344830937017,Upregulated
ACAD8,-2.15074705482189,0.0019127605196909,0.031488765674427,Downregulated
QPCTL,-1.38071939191572,0.0019169210545139,0.0315333513467542,Downregulated
AEN,-2.58859772169152,0.0019205275361113,0.0315673660538579,Downregulated
CYTH2,-2.12881567994463,0.0019218963766786,0.0315673660538579,Downregulated
LOC107986103,-1.84436476041795,0.0019346537925804,0.0317528892306066,Downregulated
GBP3,-1.04589289855008,0.0019387332044234,0.0317958102725464,Downregulated
ODF2L,-2.33331428195605,0.0019471084006511,0.0318728447914942,Downregulated
ASS1,-2.0708393443614,0.0019478338877366,0.0318728447914942,Downregulated
ALDH3A2,-1.76260825261116,0.0019525821971451,0.0319264833048274,Downregulated
ZNF107,-3.99777789625275,0.0019565916120015,0.0319679685951849,Downregulated
VPS13D,-2.37493175823518,0.0019644407551208,0.0320720801178154,Downregulated
TYRO3,-2.33675371191849,0.0019667827402135,0.0320861911502614,Downregulated
LOC124901275,2.05264876174175,0.0019754140262472,0.0322028079323825,Upregulated
TM4SF1-AS1,1.12038272840506,0.0019806882315974,0.0322403780066766,Upregulated
RNASEH2B,-2.1023832579369,0.00199585901276,0.0324629832232752,Downregulated
ZNF804A,-1.98104474109714,0.0020035727874458,0.0325640565169152,Downregulated
HERC1,-2.11770177716009,0.002024697027997,0.0328827758159516,Downregulated
VCAN,-2.80007620254092,0.0020314255936429,0.0329673956205998,Downregulated
LOC101929963,-1.44302987491986,0.0020358535621439,0.0330145812161263,Downregulated
HNF4A-AS1,-2.29730675056871,0.0020487244526144,0.0331985095254255,Downregulated
YEATS2,-1.44259183119311,0.0020554153491486,0.0332820946244697,Downregulated
ZNF800,-2.1912977450891,0.0020635218395561,0.0333884599285563,Downregulated
PNPLA8,-2.57854598974713,0.0020688526568195,0.0334497889725839,Downregulated
EPN1,-2.76153391726199,0.0020760552111479,0.0335412670051093,Downregulated
LINC00665,-1.60280094672272,0.0020781606229881,0.033550319529788,Downregulated
PCDH9-AS4,2.63271058456971,0.0020842213124962,0.0336231661066442,Upregulated
LOC100422519,1.70114933221835,0.0020899542154208,0.0336906205149571,Upregulated
LOC124903535,1.29452351416259,0.0020934049348296,0.0337212127261804,Upregulated
ALAD,-1.78123932725026,0.0020953821223376,0.0337280410707484,Downregulated
COX7B,-2.51497638973718,0.0020974327588556,0.0337360406857721,Downregulated
NETO2,-3.06855700843628,0.0021045900943148,0.0338013154154136,Downregulated
LRRC66,-2.16137851191468,0.0021046043309219,0.0338013154154136,Downregulated
SNAPC4,-2.78882525311127,0.0021160016253904,0.0339341649141276,Downregulated
LTBP4,-2.27307172834467,0.0021212318997815,0.0339929368795989,Downregulated
GRIN1,-2.03455867209402,0.0021273159755707,0.0340652943167719,Downregulated
FARS2,-1.38814959857405,0.0021295523371857,0.0340759760130071,Downregulated
SHANK2,-1.72791192569988,0.0021339716607275,0.0340964390294621,Downregulated
MET,-3.13340385910673,0.0021380903382048,0.0341371276498378,Downregulated
NAF1,-2.36059013791361,0.0021500937242279,0.0342532172618382,Downregulated
TBC1D25,-1.71467704059885,0.0021596145462888,0.0343796702772108,Downregulated
DTD2,-2.19215803052985,0.0021754396705432,0.0345769980748644,Downregulated
GLRX3P2,-1.28290673537652,0.002175505787904,0.0345769980748644,Downregulated
LOC100288069,-2.72648161806779,0.0021767871588993,0.0345769980748644,Downregulated
ABL2,-2.3052083311822,0.0021802094521201,0.0346060438913288,Downregulated
LOC124907906,-1.93159935343563,0.0021820455522083,0.0346098883277231,Downregulated
PPIEL,-1.28046877677031,0.0022116601381494,0.0349970219262486,Downregulated
WDR4,-1.26692688503424,0.0022122678652006,0.0349970219262486,Downregulated
LOC124904261,-1.55422632229578,0.0022129000232448,0.0349970219262486,Downregulated
DGCR5,-1.33975208849651,0.0022192689075256,0.0350660164864295,Downregulated
RPL15P14,-1.30078759875871,0.0022239531461736,0.0350660164864295,Downregulated
LARGE1,-1.86900470076613,0.0022274962901881,0.0350660164864295,Downregulated
LOC105375761,2.6679476320639,0.0022279180478323,0.0350660164864295,Upregulated
XIAP,-1.92871288136325,0.0022281935365799,0.0350660164864295,Downregulated
GLRA4,-1.53389429365837,0.0022327172934603,0.0350948432221793,Downregulated
NUP214,-2.80358737931909,0.0022352915928505,0.0350948432221793,Downregulated
PLA2R1,-2.06251316832131,0.0022375863618603,0.0350948432221793,Downregulated
LOC105371464,-1.33035304996104,0.0022377844459855,0.0350948432221793,Downregulated
SLC2A9-AS1,-1.17617879640024,0.0022491809929822,0.0352371688900545,Downregulated
LOC124909384,-2.57547023281749,0.0022523591629665,0.0352615190084035,Downregulated
ASRGL1,-1.32384599289585,0.0022662472007232,0.0354533801992112,Downregulated
LOC105370777,-1.13189791093084,0.0022720734515171,0.0355189365919675,Downregulated
LOC107985220,-1.8284152101911,0.0022751815185155,0.0355419363259335,Downregulated
SGK1,-1.2655728573545,0.0022783231345019,0.0355654267020665,Downregulated
UBN2,-2.17256850259712,0.0022813398614488,0.0355655464451892,Downregulated
ZBTB21,-2.4938820077275,0.002283244530929,0.0355655464451892,Downregulated
KLHL33,-2.450183925673,0.0022850277622042,0.0355678084792133,Downregulated
LOC105373224,1.4595717924613,0.0022965126853265,0.0357209716684681,Upregulated
LOC105378419,1.50177041556823,0.0022994819751638,0.0357415544801054,Upregulated
TK2,-1.96915851577409,0.0023090162333291,0.0358615082964533,Downregulated
ITGAL,-1.61583125814103,0.0023105024457372,0.0358615082964533,Downregulated
LOC124903332,-2.69274328475459,0.0023201874889851,0.0359695404748242,Downregulated
ZNF318,-3.29304142898351,0.0023222754176509,0.0359695404748242,Downregulated
SHISAL2A,-2.64366133909805,0.0023240888498746,0.0359695404748242,Downregulated
SNTB1,-1.17919052166731,0.002325830323213,0.0359708544431964,Downregulated
R3HCC1L,-2.78498980937032,0.0023289602874741,0.035993625396594,Downregulated
LOC105379102,-1.90021215673516,0.0023328338022172,0.0360278472129051,Downregulated
CREB3L2,-2.53736738865831,0.0023682694105389,0.0364713489222999,Downregulated
AQP4-AS1,-2.27740261235166,0.0023728945860218,0.0365166782713529,Downregulated
GOLGA6L4,-2.51601921533315,0.0023778596532958,0.0365297263095595,Downregulated
LOC100420939,-1.13131816736204,0.0023801009256892,0.0365297263095595,Downregulated
ZNF516,-1.27671275257125,0.0023833704511363,0.0365297263095595,Downregulated
TPST2,-1.61197365580058,0.0023838363351131,0.0365297263095595,Downregulated
CCDC9,-2.04239860396778,0.0023883505741638,0.0365730919375127,Downregulated
RPGRIP1L,-2.44301918834466,0.0024129372096109,0.0368054763623673,Downregulated
OPTC,-1.43137702961388,0.0024133525306667,0.0368054763623673,Downregulated
COL4A5,-2.52280979054094,0.0024164968948349,0.0368054763623673,Downregulated
PTCHD1,-2.21542680139233,0.0024166325869579,0.0368054763623673,Downregulated
EIF3C,-1.64299315383171,0.0024195593781938,0.0368054763623673,Downregulated
LOC107984931,1.85022542065196,0.0024204762017804,0.0368054763623673,Upregulated
BCKDHB,-1.84239300380642,0.0024274356935213,0.0368854714129621,Downregulated
SLC38A1,-1.3641043805287,0.0024390257399456,0.0369581332290166,Downregulated
DIS3L2,-3.14593129178521,0.0024418303852937,0.0369748291396569,Downregulated
RPRD2,-1.343577333575,0.0024455276584856,0.0370050087640123,Downregulated
FBXL18,-1.36198769701041,0.0024483099473849,0.0370090676809967,Downregulated
PCARE,1.53827032983329,0.0024509090598357,0.0370090676809967,Upregulated
KCNMA1,-1.75883483644989,0.0024618786067309,0.0371488756543129,Downregulated
LOC107985436,-3.21539695387941,0.0024644066764133,0.0371611990080828,Downregulated
LOC124901735,-1.11920663648214,0.0024738272346643,0.0372773661162396,Downregulated
RGS6,-1.71396075351105,0.0024837929017625,0.0374015804915891,Downregulated
CEP85,-1.3291754008361,0.0024897319290717,0.0374650305667797,Downregulated
ZBTB41,-1.9389805352641,0.002497445930957,0.0375290940794473,Downregulated
QSOX1,-2.56472901313051,0.0025042656361458,0.0375825536741581,Downregulated
PRR12,-2.99822078182215,0.0025063369572106,0.0375846689840273,Downregulated
THAP2,-1.23545134192196,0.0025089851600327,0.0375984152967232,Downregulated
CBWD1,-2.3695888097572,0.0025187825201697,0.0377192025123895,Downregulated
PXMP4,-2.53929107384371,0.0025321423205403,0.0378931346300578,Downregulated
BLM,-2.98751892437605,0.0025386981654816,0.0379650771110659,Downregulated
LOC124902240,-2.88950640196783,0.0025494487793671,0.0380734049485405,Downregulated
LOC105377871,-2.10673932182061,0.0025600459380741,0.0382053865974852,Downregulated
TECPR2,-1.01167817243187,0.0025621241573819,0.0382101400778789,Downregulated
POLR3B,-1.85401563044756,0.0025652618320762,0.0382306763361046,Downregulated
LOC124906026,-1.53439876192031,0.0025768065618847,0.0383215141841922,Downregulated
FAM78A,-2.72506020946727,0.0025768666183726,0.0383215141841922,Downregulated
PPFIA4,-2.96262950621608,0.0025769749277384,0.0383215141841922,Downregulated
CELSR3,-1.35990194039006,0.002578416331542,0.0383215141841922,Downregulated
AADACL2,-1.66124571872328,0.0025808932324558,0.0383320900475686,Downregulated
FYCO1,-2.35986420490442,0.0025826609251043,0.038332125309443,Downregulated
IVD,-2.19124194825568,0.0025873185911209,0.0383750245133878,Downregulated
LOC124902365,-1.10650149808644,0.0025931728440966,0.0384356007759147,Downregulated
DPYSL4,-1.0714915336003,0.0026069055894278,0.038612788518988,Downregulated
ZBTB20,-1.27420791959451,0.0026111280514322,0.0386489669453306,Downregulated
LOC124905223,-3.44156507072963,0.0026196297534471,0.0387483926882504,Downregulated
OTUD3,-2.21025883276672,0.0026227554067053,0.0387682170872702,Downregulated
SIGLEC9,-2.53857933507878,0.0026268075864874,0.0387842206713543,Downregulated
JRK,-2.3622118735324,0.0026274103623267,0.0387842206713543,Downregulated
ZBTB16,-2.73387326369897,0.0026297817377407,0.0387923890693549,Downregulated
RN7SL455P,-1.3130892231387,0.0026360194095424,0.0388321068241545,Downregulated
MUC1,-1.51724091974209,0.002649068393356,0.0389978787073449,Downregulated
ACP3,-1.68659582115571,0.0026664057299866,0.0392265135643164,Downregulated
PDE8A,-1.54770171237326,0.002671920909522,0.0392582776294534,Downregulated
ZNF561-AS1,1.25462761687391,0.0026721808204997,0.0392582776294534,Upregulated
LRRC4C,-2.63085951951816,0.0027000851452844,0.0395800680671036,Downregulated
PASK,-1.17399021472092,0.0027013751899902,0.0395800680671036,Downregulated
HSF4,-2.25641566169112,0.0027094692914059,0.0396718922411245,Downregulated
CIT,-2.02921000182267,0.0027153702821471,0.0397063356856276,Downregulated
ZNF260,-2.89401564373119,0.0027173074895847,0.0397063356856276,Downregulated
PTAFR,-3.39064184931912,0.0027267186047019,0.0397952631481686,Downregulated
NCK2,-2.87882348705177,0.0027270586517672,0.0397952631481686,Downregulated
LOC105370399,-1.09431020927852,0.0027374514430183,0.0399056794450011,Downregulated
ZNF487,-1.14875989063535,0.0027383007448213,0.0399056794450011,Downregulated
ZNF438,-1.93419197473325,0.0027536052040898,0.0400749218509436,Downregulated
LOC105371891,-2.52840660283651,0.0027567134252126,0.0400932855425769,Downregulated
LOC100129434,-1.34095137346104,0.0027648083682942,0.0401728038005942,Downregulated
TMTC4,-3.05666094790244,0.0027658810758905,0.0401728038005942,Downregulated
LRCOL1,-1.91633604667497,0.0027734792139961,0.0402562350619729,Downregulated
LOC124903534,-1.63033064852607,0.002788565479098,0.0403511834406757,Downregulated
EMC8,-2.32290415900981,0.0027893122568137,0.0403511834406757,Downregulated
LOC107986982,-2.81054253839485,0.0027977895161915,0.040374395946801,Downregulated
TLR8-AS1,-2.05965444335315,0.0027983108346916,0.040374395946801,Downregulated
UTP25,-2.50294480098212,0.0027983543290013,0.040374395946801,Downregulated
PRKAR2A-AS1,-1.69913453336326,0.002800241354462,0.0403747946685192,Downregulated
LOC102725051,-1.12414673512708,0.0028118883593274,0.0404867765004621,Downregulated
ZNF845,-2.42975620973396,0.0028122536273622,0.0404867765004621,Downregulated
DUSP22,-2.95329475195663,0.0028136016274844,0.0404867765004621,Downregulated
TAF1,-1.88443197846944,0.002819124422788,0.0405393825936549,Downregulated
ARHGEF28,-2.70341400419306,0.0028263399135635,0.0405634582245026,Downregulated
LOC124903475,-1.3255517103157,0.0028264028872465,0.0405634582245026,Downregulated
LOC105375913,-2.44672087527569,0.002841009900574,0.0407461618104784,Downregulated
AURKA,-1.49501864688221,0.0028496756783256,0.0408134779374642,Downregulated
LOC124904599,1.02560809427739,0.0028500374194166,0.0408134779374642,Upregulated
CACNA1F,-2.17462458581728,0.0028513422690952,0.0408134779374642,Downregulated
IGHMBP2,-1.78302440330945,0.0028573720055413,0.0408598639217113,Downregulated
ZFP1,-1.82450203350991,0.002858594607973,0.0408598639217113,Downregulated
LOC124904903,1.21477714975635,0.0028666103994806,0.0409241145393315,Upregulated
CASTOR3,-1.18043415150331,0.0028790655810097,0.0410749211734861,Downregulated
SSC5D,-1.42336394808505,0.0028860238021558,0.0411155091416326,Downregulated
SLC35E3,-1.86873211216319,0.0028873099230432,0.0411155091416326,Downregulated
GALNT14,-2.94570038152013,0.0028875910215063,0.0411155091416326,Downregulated
CARMIL3,-1.11435590118054,0.0028965241878662,0.0412156790401891,Downregulated
PPP6R3,-1.88225307654493,0.0029015945499968,0.0412607885125285,Downregulated
LOC107985486,-2.90813537825527,0.0029100904830355,0.0413545188145503,Downregulated
LOC124904303,-1.24181973563048,0.0029124077602475,0.0413603807102782,Downregulated
ADAMTS4,-1.50256908476516,0.0029209100837742,0.0414440101033322,Downregulated
MICAL3,-1.98334664360824,0.0029240224499541,0.0414440101033322,Downregulated
SEMA3A,-2.53278102530564,0.002929520257574,0.0414948485798851,Downregulated
SRSF11,1.04847462152895,0.0029344443436042,0.0415374996590753,Upregulated
DUOXA2,1.35347033972017,0.0029415820987269,0.041611409571177,Upregulated
ADAMTS20,-1.62369895336588,0.0029442185467765,0.0416215895343133,Downregulated
LOC105375836,1.67019590147099,0.0029584623674494,0.0417553357223237,Upregulated
MUC5B-AS1,-1.80075239573835,0.0029594483594296,0.0417553357223237,Downregulated
DUX4L37,-1.39486453813722,0.0029788992944938,0.041975223413783,Downregulated
TIMP3,1.6696643936946,0.0029811821757225,0.0419801490036573,Upregulated
ZNF226,-1.88975790621708,0.002989595139188,0.0420561566228481,Downregulated
LOC101928372,-2.06644408159415,0.0029978623903267,0.0421119309690339,Downregulated
SNX18,-2.15286969624354,0.0029982981154152,0.0421119309690339,Downregulated
PPP2R2B,-2.6632008951203,0.0030076470517853,0.0422159328264162,Downregulated
NYNRIN,-2.45006550340683,0.0030126334231089,0.0422313248220705,Downregulated
YPEL5P2,1.11905242209648,0.0030191077886985,0.0422675090417791,Upregulated
FYTTD1,-1.68652274081905,0.0030241406887717,0.0422851881261782,Downregulated
